#separator:Tab
#html:true
#tags column:10
#columns:Card ID	Front	Hint	Back	Instructor Notes	Difficulty	Card Type	Objective	Source	Tags
5.1-B011	<p>A laptop performs normally on AC power but becomes sluggish when running on battery. What setting should you check before replacing hardware?</p>	<p>Compare what changes when the power source changes.</p>	<p><strong>Check for a power-saving mode or policy that throttles performance on battery.</strong></p>	"<h3>Support Logic</h3>
<p>The symptom changes with the power state. That points toward power management before CPU, memory, or storage replacement.</p>"	medium	basic	220-1201 5.1 - Troubleshooting Hardware	Professor Messer 220-1201 v1.70 p.49; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.1	A+::220-1201::5.1 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingHardware Basic Performance Laptop Scenario Source::Messer-v170
5.1-B012	<p>A gaming PC shuts down after several minutes of heavy graphics load but works at the desktop. What should you check first?</p>	<p>A problem that appears under sustained load often points to stress or heat.</p>	<p><strong>Check whether the cooling fans are spinning when the system is under load.</strong></p>	"<h3>Reasoning</h3>
<p>Load-dependent shutdowns often point toward heat. A non-spinning or stalled fan
is a concrete cooling fault to confirm before replacing the graphics card or
power supply.</p>"	medium	basic	220-1201 5.1 - Troubleshooting Hardware	Professor Messer 220-1201 v1.70 p.49; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.1	A+::220-1201::5.1 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingHardware Basic HighYield Overheating Scenario Source::Messer-v170
5.1-B013	<p>A user reports smoke and a burning smell from a desktop. What is the safest first action?</p>	<p>When safety is involved, stop normal troubleshooting before gathering more data.</p>	<p><strong>Disconnect power and stop using the system until the damaged component is found and replaced.</strong></p>	"<h3>Safety</h3>
<p>Burning odor is not a normal troubleshooting state. Do not keep power applied to ""see if it still works.""</p>"	easy	basic	220-1201 5.1 - Troubleshooting Hardware	Professor Messer 220-1201 v1.70 p.49; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.1	A+::220-1201::5.1 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingHardware Basic HighYield Safety Power Scenario Source::Messer-v170
5.1-B014	<p>A workstation randomly powers off with no warning. The user says it happens more often during video rendering. Which evidence should you gather next to test the heat theory?</p>	<p>Use the load pattern to decide which theory needs evidence first.</p>	<p><strong>Check temperature readings during or after the load condition.</strong></p>	"<h3>Narrowing</h3>
<p>The load pattern makes heat a strong theory. Temperature evidence tests that
theory before the technician replaces power or graphics hardware.</p>"	medium	basic	220-1201 5.1 - Troubleshooting Hardware	Professor Messer 220-1201 v1.70 p.49; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.1	A+::220-1201::5.1 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingHardware Basic Shutdowns Overheating Scenario Source::Messer-v170
5.1-B015	<p>Only one application closes unexpectedly; the rest of Windows remains stable. What should you check before reinstalling the application?</p>	<p>Capture evidence from the affected application first.</p>	<p><strong>Record the exact application error message.</strong></p>	"<h3>Why</h3>
<p>Application crashes are narrower than system crashes. The exact message gives a
specific symptom to search, document, or escalate instead of treating the whole
computer as unstable.</p>"	easy	basic	220-1201 5.1 - Troubleshooting Hardware	Professor Messer 220-1201 v1.70 p.49; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.1	A+::220-1201::5.1 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingHardware Basic Applications Logs Scenario Source::Messer-v170
5.1-B016	<p>A desktop makes a clicking sound that changes speed when internal fan speed changes. What component should you inspect first?</p>	<p>Match the timing of the noise to the component that changes at the same time.</p>	<p><strong>Inspect the fans for obstruction, bearing problems, or contact with a cable.</strong></p>	"<h3>Reasoning</h3>
<p>Noise type and timing matter. A clicking sound tied to fan speed is more useful evidence than a broad ""replace the computer"" conclusion.</p>"	medium	basic	220-1201 5.1 - Troubleshooting Hardware	Professor Messer 220-1201 v1.70 p.50; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.1	A+::220-1201::5.1 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingHardware Basic Noises Fans Scenario Source::Messer-v170
5.1-B017	"<p>You cannot resolve an intermittent blue-screen issue. What exact user-visible
evidence should you include in the escalation ticket?</p>"	<p>Capture the evidence the next technician cannot infer later.</p>	<p><strong>Include the exact error text or screenshots.</strong></p>	"<h3>Professional Practice</h3>
<p>Exact messages and screenshots preserve evidence that may disappear after a
restart. They are a concrete handoff item, not a vague ""it blue-screened""
summary.</p>"	medium	basic	220-1201 5.1 - Troubleshooting Hardware	Professor Messer 220-1201 v1.70 p.49; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.1	A+::220-1201::5.1 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingHardware Basic HighYield Escalation Documentation Source::Messer-v170
5.1-B018	"<p>A computer is running, the monitor has power, but the screen is still blank.
What signal-path check should you make next?</p>"	<p>Follow the display path from the computer to the monitor.</p>	<p><strong>Check that the video cable is connected securely.</strong></p>	"<h3>Why</h3>
<p>A loose signal cable is a common, reversible cause of a blank monitor. This is a
separate retrieval target from checking whether the monitor has power.</p>"	easy	basic	220-1201 5.1 - Troubleshooting Hardware	Professor Messer 220-1201 v1.70 p.49; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.1	A+::220-1201::5.1 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingHardware Basic Display Cables Source::Messer-v170
5.1-B019	"<p>A powered monitor reports that no signal is detected even though the video cable
is seated. What monitor setting should you verify?</p>"		<p><strong>Verify that the monitor is set to the correct input source.</strong></p>	"<h3>Why</h3>
<p>A monitor can be connected correctly but listening to the wrong input. Checking
input selection is faster and safer than replacing the display or graphics
adapter.</p>"	easy	basic	220-1201 5.1 - Troubleshooting Hardware	Professor Messer 220-1201 v1.70 p.49; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.1	A+::220-1201::5.1 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingHardware Basic Display Configuration Source::Messer-v170
5.1-B020	"<p>A workstation powers off during heavy workloads. What log source can help show
whether the shutdown was recorded by the operating system?</p>"	<p>Use operating-system evidence to separate recorded errors from sudden loss of power.</p>	<p><strong>Event Viewer.</strong></p>	"<h3>Why</h3>
<p>Event Viewer can preserve shutdown or hardware-related events that help narrow
the issue. It does not replace thermal or hardware checks, but it is a specific
piece of evidence for escalation.</p>"	medium	basic	220-1201 5.1 - Troubleshooting Hardware	Professor Messer 220-1201 v1.70 p.49; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.1	A+::220-1201::5.1 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingHardware Basic Shutdown Logs Source::Messer-v170
5.1-B021	"<p>Before escalating an intermittent hardware issue, what should you document about
each diagnostic step you already tried?</p>"		<p><strong>Document the result of each step.</strong></p>	"<h3>Professional Practice</h3>
<p>Results matter more than a list of attempted actions. The next technician needs
to know what each test proved or failed to prove.</p>"	easy	basic	220-1201 5.1 - Troubleshooting Hardware	Professor Messer 220-1201 v1.70 p.49; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.1	A+::220-1201::5.1 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingHardware Basic Escalation Documentation Source::Messer-v170
5.1-B022	"<p>A desktop has no signs of power after being moved. The outlet has already been
verified. What should you check next?</p>"	<p>Movement often affects removable connections.</p>	<p><strong>Check that the power cable is firmly seated at the computer and power source.</strong></p>	"<h3>Reasoning</h3>
<p>A loose power cable can make a healthy system appear completely dead. Reseating
the cable is a low-risk check before opening the case or replacing parts.</p>"	easy	basic	220-1201 5.1 - Troubleshooting Hardware	Professor Messer 220-1201 v1.70 p.49; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.1	A+::220-1201::5.1 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingHardware Basic Power Scenario Source::Messer-v170
5.1-B023	"<p>A desktop still has no signs of power after you confirm a working outlet and a
seated power cable. What power-supply control should you check if the system
has one?</p>"		<p><strong>Check that the power supply's rear power switch is on.</strong></p>	"<h3>Reasoning</h3>
<p>Some desktop power supplies have a rear switch that can be turned off during a
move or while handling cables. This is still a simple external check before
assuming an internal failure.</p>"	easy	basic	220-1201 5.1 - Troubleshooting Hardware	Professor Messer 220-1201 v1.70 p.49; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.1	A+::220-1201::5.1 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingHardware Basic Power Scenario Source::Messer-v170
5.1-B024	"<p>A PC shuts down during heavy load and the fans are spinning. What cooling issue
should you visually check next?</p>"	<p>Air must be able to move through the system, not just spin a fan.</p>	<p><strong>Check for blocked vents or dust buildup restricting airflow.</strong></p>	"<h3>Reasoning</h3>
<p>Working fans do not prove the system can remove heat. Blocked vents or dust can
still cause load-related shutdowns by preventing airflow through the case or
heat sink area.</p>"	easy	basic	220-1201 5.1 - Troubleshooting Hardware	Professor Messer 220-1201 v1.70 p.49; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.1	A+::220-1201::5.1 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingHardware Basic Overheating Scenario Source::Messer-v170
5.1-B026	"<p>Only one application closes unexpectedly and the user does not remember the
error text. What OS evidence source can help find crash details?</p>"	<p>Look for a system-maintained record of application failures.</p>	<p><strong>Check Event Viewer for the application crash entry.</strong></p>	"<h3>Reasoning</h3>
<p>Event Viewer can provide a timestamped record when the user cannot repeat the
exact message. That makes the next step more evidence-based than reinstalling
immediately.</p>"	easy	basic	220-1201 5.1 - Troubleshooting Hardware	Professor Messer 220-1201 v1.70 p.49; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.1	A+::220-1201::5.1 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingHardware Basic Applications Logs Scenario Source::Messer-v170
5.1-B027	"<p>An application has crashed several times this week, but the user cannot give
exact times. What Windows history view can help spot the pattern?</p>"		<p><strong>Check Reliability Monitor for the application failure history.</strong></p>	"<h3>Reasoning</h3>
<p>Reliability Monitor is useful when the pattern matters more than one exact
message. It can show repeated application failures across days and help decide
whether the issue follows an update, install, or other change.</p>"	easy	basic	220-1201 5.1 - Troubleshooting Hardware	Professor Messer 220-1201 v1.70 p.49; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.1	A+::220-1201::5.1 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingHardware Basic Applications Logs Scenario Source::Messer-v170
