#separator:Tab
#html:true
#tags column:10
#columns:Card ID	Front	Hint	Back	Instructor Notes	Difficulty	Card Type	Objective	Source	Tags
3.5-B014	<p>How does a boot password differ from a BIOS or supervisor password?</p>		<p>A boot password blocks the system from starting until the password is entered, while a BIOS or supervisor password restricts changes to firmware settings.</p>	"<h3>Why</h3>
<p>Lost firmware passwords may require a motherboard reset procedure, such as a jumper reset, depending on the system. Always check vendor documentation before changing firmware security settings.</p>"	medium	basic	220-1201 3.5 - Motherboards, CPUs, and Add-on Cards	Professor Messer 220-1201 v1.70 p.37; CompTIA 220-1201 Exam Objectives v4.0, Objective 3.5	A+::220-1201::3.5 A+::220-1201::Domain3-Hardware A+::220-1201::MotherboardsCPUsandAddonCards Basic BIOS UEFI Passwords Source::Messer-v170
3.5-B015	<p>Why are temperature monitoring and fan settings commonly found in BIOS/UEFI?</p>		<p>They let the motherboard monitor hardware temperatures and adjust or report fan behavior before relying on operating system software.</p>	"<h3>Why</h3>
<p>Firmware-level monitoring is useful because the system can check cooling hardware before the OS loads. Exact fan curves and thresholds are vendor-specific.</p>"	medium	basic	220-1201 3.5 - Motherboards, CPUs, and Add-on Cards	Professor Messer 220-1201 v1.70 pp.36-37; CompTIA 220-1201 Exam Objectives v4.0, Objective 3.5	A+::220-1201::3.5 A+::220-1201::Domain3-Hardware A+::220-1201::MotherboardsCPUsandAddonCards Basic BIOS Cooling Fans Source::Messer-v170
3.5-B016	<p>A hypervisor cannot use hardware virtualization features even though the CPU supports them. What firmware setting should be checked?</p>		<p>Check whether CPU virtualization support is enabled in BIOS/UEFI.</p>	"<h3>Why</h3>
<p>The processor may support virtualization, but firmware can disable those features. Hypervisor settings do not replace the need to enable hardware support at the platform level.</p>"	medium	basic	220-1201 3.5 - Motherboards, CPUs, and Add-on Cards	Professor Messer 220-1201 v1.70 p.37; CompTIA 220-1201 Exam Objectives v4.0, Objective 3.5	A+::220-1201::3.5 A+::220-1201::Domain3-Hardware A+::220-1201::MotherboardsCPUsandAddonCards Basic HighYield BIOS UEFI Virtualization Source::Messer-v170
3.5-B017	<p>What is the key difference between a TPM and an HSM?</p>		<p>A TPM provides hardware-backed cryptographic functions for one local device, while an HSM protects cryptographic keys for many systems or services.</p>	"<h3>Distinction</h3>
<p>TPM is local trust tied to a computer. HSM is centralized or shared key protection, often implemented as a dedicated appliance or high-end security device.</p>"	medium	basic	220-1201 3.5 - Motherboards, CPUs, and Add-on Cards	Professor Messer 220-1201 v1.70 pp.37-38; CompTIA 220-1201 Exam Objectives v4.0, Objective 3.5	A+::220-1201::3.5 A+::220-1201::Domain3-Hardware A+::220-1201::MotherboardsCPUsandAddonCards Basic HighYield TPM HSM Encryption Source::Messer-v170
3.5-B018	<p>Why is ARM commonly chosen for mobile, embedded, or IoT-style systems?</p>		<p>ARM is commonly chosen because it can provide efficient processing with lower power use and lower heat output.</p>	"<h3>Distinction</h3>
<p>The exam contrast is architecture fit, not brand loyalty. ARM is often associated with efficient and compact devices; x86/x64 is common in traditional PC platforms.</p>"	medium	basic	220-1201 3.5 - Motherboards, CPUs, and Add-on Cards	Professor Messer 220-1201 v1.70 p.38; CompTIA 220-1201 Exam Objectives v4.0, Objective 3.5	A+::220-1201::3.5 A+::220-1201::Domain3-Hardware A+::220-1201::MotherboardsCPUsandAddonCards Basic HighYield CPU Architecture ARM Source::Messer-v170
3.5-B019	<p>What does CPU core configuration describe?</p>		<p>It describes how many processing cores are available in the CPU, such as dual-core, quad-core, octa-core, or multicore.</p>	"<h3>Distinction</h3>
<p>More cores can improve parallel work when software can use them, but core count is not the same thing as multiple physical CPU sockets.</p>"	easy	basic	220-1201 3.5 - Motherboards, CPUs, and Add-on Cards	Professor Messer 220-1201 v1.70 p.38; CompTIA 220-1201 Exam Objectives v4.0, Objective 3.5	A+::220-1201::3.5 A+::220-1201::Domain3-Hardware A+::220-1201::MotherboardsCPUsandAddonCards Basic CPU Cores Source::Messer-v170
3.5-B020	<p>Which expansion card should be installed when a workstation needs to receive video input from an external camera or console?</p>		<p>Install a capture card.</p>	"<h3>Distinction</h3>
<p>A video card primarily outputs graphics to displays. A capture card is for video input, recording, or streaming from another source.</p>"	medium	basic	220-1201 3.5 - Motherboards, CPUs, and Add-on Cards	Professor Messer 220-1201 v1.70 p.38; CompTIA 220-1201 Exam Objectives v4.0, Objective 3.5	A+::220-1201::3.5 A+::220-1201::Domain3-Hardware A+::220-1201::MotherboardsCPUsandAddonCards Basic HighYield ExpansionCards CaptureCard Video Source::Messer-v170
3.5-B021	<p>When would a technician install a sound card or a NIC instead of relying on motherboard functions?</p>		<p>Install a sound card for additional or higher-quality audio input/output, and install a NIC to add, replace, or expand network connectivity.</p>	"<h3>Why</h3>
<p>Many motherboards include onboard audio and networking, but expansion cards are still useful when the built-in feature is missing, failed, insufficient, or needs additional ports.</p>"	medium	basic	220-1201 3.5 - Motherboards, CPUs, and Add-on Cards	Professor Messer 220-1201 v1.70 p.38; CompTIA 220-1201 Exam Objectives v4.0, Objective 3.5	A+::220-1201::3.5 A+::220-1201::Domain3-Hardware A+::220-1201::MotherboardsCPUsandAddonCards Basic ExpansionCards NIC Audio Source::Messer-v170
3.5-B022	<p>What should be checked before installing an expansion card?</p>		<p>Check the motherboard slot type, available space, power requirements, operating system support, and driver requirements.</p>	"<h3>Why</h3>
<p>Expansion-card installation is not just plugging in a board. Documentation helps avoid slot mismatch, blocked adjacent slots, missing auxiliary power, or unsupported drivers.</p>"	medium	basic	220-1201 3.5 - Motherboards, CPUs, and Add-on Cards	Professor Messer 220-1201 v1.70 p.39; CompTIA 220-1201 Exam Objectives v4.0, Objective 3.5	A+::220-1201::3.5 A+::220-1201::Domain3-Hardware A+::220-1201::MotherboardsCPUsandAddonCards Basic ExpansionCards Drivers Compatibility Source::Messer-v170
3.5-B023	<p>What is the purpose of thermal paste or a thermal pad between a CPU and a heat sink?</p>		<p>It improves thermal contact so heat can move efficiently from the CPU into the heat sink.</p>	"<h3>Distinction</h3>
<p>The heat sink dissipates heat; the paste or pad improves the contact surface between the component and the heat sink. Thermal pads are generally not reusable after removal.</p>"	medium	basic	220-1201 3.5 - Motherboards, CPUs, and Add-on Cards	Professor Messer 220-1201 v1.70 p.39; CompTIA 220-1201 Exam Objectives v4.0, Objective 3.5	A+::220-1201::3.5 A+::220-1201::Domain3-Hardware A+::220-1201::MotherboardsCPUsandAddonCards Basic HighYield Cooling ThermalPaste ThermalPad Source::Messer-v170
3.5-B024	<p>How do fans, heat sinks, and liquid cooling differ in a cooling plan?</p>		<p>Fans move air through or across components, heat sinks conduct heat away from hot parts, and liquid cooling carries heat to a radiator where it can be removed.</p>	"<h3>Why</h3>
<p>Cooling is a system design issue. Airflow, cable routing, component placement, and heat output all affect whether the selected cooling approach works.</p>"	medium	basic	220-1201 3.5 - Motherboards, CPUs, and Add-on Cards	Professor Messer 220-1201 v1.70 p.39; CompTIA 220-1201 Exam Objectives v4.0, Objective 3.5	A+::220-1201::3.5 A+::220-1201::Domain3-Hardware A+::220-1201::MotherboardsCPUsandAddonCards Basic Cooling Fans LiquidCooling Source::Messer-v170
3.5-B025	<p>When would a technician install a video card?</p>		<p>Install a video card when the system needs dedicated graphics processing or display output beyond what the CPU or motherboard provides.</p>	"<h3>Distinction</h3>
<p>A video card outputs graphics to displays. A capture card receives video input from an external source.</p>"	easy	basic	220-1201 3.5 - Motherboards, CPUs, and Add-on Cards	Professor Messer 220-1201 v1.70 p.38; CompTIA 220-1201 Exam Objectives v4.0, Objective 3.5	A+::220-1201::3.5 A+::220-1201::Domain3-Hardware A+::220-1201::MotherboardsCPUsandAddonCards Basic ExpansionCards Video Source::Messer-v170
