#separator:Tab
#html:true
#tags column:10
#columns:Card ID	Front	Hint	Back	Instructor Notes	Difficulty	Card Type	Objective	Source	Tags
2.1-B011	"<p>An organization wants a carried card that stores a certificate-based
credential and works with a reader. Which access technology fits?</p>"		<p>A smart card.</p>	"<p>The smart card supplies a possession factor. Requiring a PIN or biometric with
it adds a different factor rather than merely another possession item.</p>"	medium	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 25	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic PhysicalAccess SmartCard Source::Messer-v140
2.1-B012	<p>What is the purpose of a mobile digital key?</p>		<p>It lets an authorized mobile device act as a key for a compatible lock.</p>	"<p>The phone becomes the carried credential, commonly after the user unlocks or
otherwise verifies access to the device.</p>"	easy	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 25	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic PhysicalAccess MobileDevice Source::Messer-v140
2.1-B013	"<p>Why should shared mechanical keys be stored in a controlled key cabinet with a
check-in/check-out record?</p>"		<p>To control who can obtain each key and create an accountability trail for its use.</p>	"<p>A mechanical key may be necessary for a standalone lock, but a loose key has no
built-in identity or event log. The management process supplies that missing control.</p>"	medium	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 25	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic PhysicalAccess Keys Accountability Source::Messer-v140
2.1-B014	"<p>Why does compromise of biometric authentication data create a different
long-term risk than compromise of a password?</p>"		"<p>A password can be replaced, but a person's biometric trait is difficult or
impossible to change.</p>"	"<p>Biometric systems generally compare a stored mathematical representation of a
trait. Protecting that representation matters because the underlying fingerprint,
face, retina, palm, or voice belongs permanently to the user.</p>"	medium	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 25	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic HighYield PhysicalAccess Biometrics Risk Source::Messer-v140
2.1-B015	"<p>Which biometric scanner identifies a person from the distinctive capillary
pattern at the back of the eye?</p>"		<p>A retina scanner.</p>	"<p>Retina scanning uses an internal eye pattern. It should not be confused with
facial recognition, which builds a representation from facial features.</p>"	easy	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 25	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic PhysicalAccess Biometrics Retina Source::Messer-v140
2.1-B016	"<p>What physical characteristic does facial recognition technology use as an
authentication key?</p>"		<p>A digital representation of the user's facial features.</p>	"<p>Facial recognition is a biometric factor. Camera and depth-sensing techniques
vary, so the durable exam concept is the trait being evaluated.</p>"	easy	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 25	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic PhysicalAccess Biometrics FRT Source::Messer-v140
2.1-B017	<p>How does voice recognition technology authenticate a user?</p>		<p>It compares the user's spoken voice with a stored voice representation.</p>	"<p>The system evaluates who is speaking, not merely whether the words are correct.
Environmental noise or inability to speak can make this factor impractical alone.</p>"	easy	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 25	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic PhysicalAccess Biometrics Voice Source::Messer-v140
2.1-B018	<p>How can improved lighting strengthen physical security around an entrance?</p>		<p>It increases visibility for people and cameras and reduces concealment.</p>	"<p>Lighting is both a deterrence and visibility control. Placement matters because
glare or deep shadows can reduce rather than improve useful visibility.</p>"	medium	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 25	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic PhysicalSecurity Lighting Deterrence Source::Messer-v140
2.1-B019	"<p>A checkpoint must screen people and bags for metal objects. Which control is
appropriate, and what important limitation does it have?</p>"		<p>A magnetometer; it does not detect nonmetallic objects.</p>	"<p>A magnetometer is a screening detector, not an authentication factor. It says
nothing about whether the person carrying an object is authorized.</p>"	medium	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 25	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic PhysicalSecurity Magnetometer Screening Source::Messer-v140
2.1-B020	"<p>A user's account can perform every assigned job task but cannot install
unapproved software or administer other users. Which principle is being applied?</p>"		<p>The principle of least privilege.</p>	"<p>Least privilege minimizes permissions to the job requirement. It is an
authorization principle, not a method of proving the user's identity.</p>"	medium	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 26	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic HighYield LogicalSecurity LeastPrivilege Authorization Source::Messer-v140
2.1-B021	"<p>Which security model rejects the assumption that a user, device, or process is
trustworthy merely because it is already inside the network?</p>"		<p>The Zero Trust model.</p>	"<p>Zero Trust applies verification and policy across users, devices, and
processes. Least privilege narrows granted rights; Zero Trust is the broader
approach that avoids implicit trust.</p>"	medium	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 26	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic HighYield LogicalSecurity ZeroTrust Source::Messer-v140
2.1-B022	"<p>Which logical control uses permit or deny rules to decide whether matching
network traffic or resource access is allowed?</p>"		<p>An access control list (ACL).</p>	"<p>Network ACL criteria can include source, destination, protocol, and port. The
same allow/deny concept also appears in operating-system resource permissions.</p>"	medium	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 26	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic HighYield LogicalSecurity ACL NetworkSecurity Source::Messer-v140
2.1-B023	"<p>Why do a password and a second security question not constitute true
multifactor authentication?</p>"		<p>Both are knowledge evidence; MFA requires evidence from different factor categories.</p>	"<p>A password plus a hardware token combines knowledge and possession. Counting
two items from one category does not provide the cross-category protection MFA requires.</p>"	medium	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 26	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic HighYield Authentication MFA Factors Source::Messer-v140
2.1-B024	<p>What does an emailed registration link or verification code demonstrate?</p>		<p>That the user can access the specified email account.</p>	"<p>Email verification associates account activity with control of an address. It
does not independently establish the person's real-world identity.</p>"	easy	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 26	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic Authentication Email Verification Source::Messer-v140
2.1-B025	"<p>An organization wants users to generate changing login codes on their phones
without receiving a text message for every attempt. Which method fits?</p>"		<p>An authenticator application.</p>	"<p>The application acts as a software token. It avoids dependence on per-login SMS
delivery, although the phone and the application's secret still require protection.</p>"	medium	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 26	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic HighYield Authentication AuthenticatorApp MFA Source::Messer-v140
2.1-B026	<p>What MFA factor does a dedicated hardware token primarily provide?</p>		<p>A possession factor—something the user has.</p>	"<p>The token may generate or hold authentication evidence. A PIN used with the
token adds knowledge; a second carried token would still be another possession item.</p>"	easy	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 26	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic Authentication HardwareToken MFA Source::Messer-v140
2.1-B027	<p>What security dependency do SMS-delivered codes and voice-call codes share?</p>		"<p>Both depend on control of the registered phone number and the security of the
telephone channel.</p>"	"<p>Messages or calls may be redirected, intercepted, or received after a number is
reassigned. The two delivery methods are different, but they share that channel risk.</p>"	medium	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 26	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic HighYield Authentication SMS VoiceCall Risk Source::Messer-v140
2.1-B028	"<p>Which open standard allows one service to rely on authentication and
authorization assertions supplied by a separate identity provider?</p>"		<p>Security Assertion Markup Language (SAML).</p>	"<p>SAML carries assertions between trust participants. SSO describes the user's
one-login experience; SAML is one standard that can help implement federated access.</p>
<h3>Source Note</h3>
<p>The official Objective 2.1 PDF prints “Security Assertions Markup Language.”
The approved Messer notes use the standard singular expansion, “Security
Assertion Markup Language,” which this card follows.</p>"	medium	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 27	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic Authentication SAML Federation Source::Messer-v140
2.1-B029	"<p>Which access method lets a user authenticate once and then use assigned
resources without a new credential prompt for each resource during the session?</p>"		<p>Single sign-on (SSO).</p>	"<p>SSO reduces repeated authentication prompts. It does not grant every possible
permission; authorization still determines which resources are assigned.</p>"	medium	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 27	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic HighYield Authentication SSO Identity Source::Messer-v140
2.1-B030	"<p>An administrator receives elevated credentials only for one approved session,
and they are removed afterward. Which control is this?</p>"		<p>Just-in-time access.</p>	"<p>Temporary elevation reduces the time during which a stolen everyday account
could hold administrator rights. It applies least privilege to access duration.</p>"	medium	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 27	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic HighYield PrivilegedAccess JustInTime LeastPrivilege Source::Messer-v140
2.1-B031	"<p>Which broader security system vaults powerful credentials, controls requests
for their use, and records privileged activity?</p>"		<p>Privileged access management (PAM).</p>	"<p>PAM governs administrator and root access as a program. Just-in-time elevation
is one PAM technique, not a synonym for the complete management system.</p>"	medium	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 27	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic HighYield PrivilegedAccess PAM Auditing Source::Messer-v140
2.1-B032	"<p>An organization must centrally require screen locks and control applications
and company data on enrolled phones. Which control fits?</p>"		<p>Mobile device management (MDM).</p>	"<p>MDM applies device policy from a central service. IAM governs identities and
access more broadly; MDM focuses on the managed mobile endpoint.</p>"	medium	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 27	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic HighYield MobileSecurity MDM Policy Source::Messer-v140
2.1-B033	"<p>Which logical control identifies sensitive information and blocks or controls
its unauthorized disclosure through endpoints, email, or cloud services?</p>"		<p>Data loss prevention (DLP).</p>	"<p>DLP protects the movement and disclosure of data. It is not a backup system and
does not replace identity or device-access controls.</p>"	medium	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 27	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic HighYield DataSecurity DLP SensitiveData Source::Messer-v140
2.1-B034	"<p>Which security discipline manages digital identities, authentication,
authorization, and access changes throughout an identity's lifecycle?</p>"		<p>Identity and access management (IAM).</p>	"<p>IAM aims to give the right identity the right access at the right time and to
remove access when it is no longer justified. A directory can support IAM but
is not the entire discipline.</p>
<h3>Source Note</h3>
<p>The official Objective 2.1 PDF prints “Identity access management.” The
approved Messer notes use “Identity and Access Management,” which this card
follows.</p>"	medium	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 27	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic HighYield Identity IAM AccessControl Source::Messer-v140
2.1-B035	"<p>Which service centralizes records for users, computers, groups, printers, and
other network resources to support authentication and access administration?</p>"		<p>A directory service.</p>	"<p>A directory is a structured source of identities and resources. IAM uses such
information within the broader lifecycle and governance process.</p>"	medium	basic	220-1202 2.1 - Security Measures and Purposes	CompTIA 220-1202 Exam Objectives v4.0, Objective 2.1; Professor Messer 220-1202 v1.40, p. 27	A+::220-1202::2.1 A+::220-1202::Domain2-Security A+::220-1202::SecurityMeasuresandPurposes Basic HighYield Identity DirectoryServices Centralization Source::Messer-v140
