#separator:Tab
#html:true
#tags column:10
#columns:Card ID	Front	Hint	Back	Instructor Notes	Difficulty	Card Type	Objective	Source	Tags
5.3-B020	"<p>A monitor has power and the video cable is seated, but it still reports no
signal. What monitor setting should you verify?</p>"		<p><strong>Verify that the selected input matches the connected cable.</strong></p>	"<h3>Why</h3>
<p>A display can be connected correctly but listening on another input. This check
is fast, reversible, and specific to display troubleshooting.</p>"	easy	basic	220-1201 5.3 - Troubleshooting Display Issues	Professor Messer 220-1201 v1.70 p.52; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.3	A+::220-1201::5.3 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingDisplayIssues Basic Display Input Source::Messer-v170
5.3-B021	"<p>A projector overheats during meetings. What maintenance item can restrict
airflow and should be checked?</p>"	<p>Consider what can restrict cooling.</p>	<p><strong>The projector filter.</strong></p>	"<h3>Why</h3>
<p>Projector filters and vents can restrict airflow. That makes cleaning or service
checks more targeted than blaming the laptop video output.</p>"	easy	basic	220-1201 5.3 - Troubleshooting Display Issues	Professor Messer 220-1201 v1.70 p.52; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.3	A+::220-1201::5.3 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingDisplayIssues Basic Projector Cooling Source::Messer-v170
5.3-B022	"<p>A projector shuts down after several minutes and its fan continues running after
the image turns off. What behavior should you allow before restarting it?</p>"		<p><strong>Allow the projector to complete its cooldown period.</strong></p>	"<h3>Why</h3>
<p>Projectors may need cooldown time to protect the bulb and internal components.
Repeated immediate restarts can work against the cooling process.</p>"	medium	basic	220-1201 5.3 - Troubleshooting Display Issues	Professor Messer 220-1201 v1.70 p.52; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.3	A+::220-1201::5.3 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingDisplayIssues Basic Projector Cooling Source::Messer-v170
5.3-B023	"<p>A monitor's colors look unusually warm or dim late in the day, but the same
display looks normal in firmware screens. What OS feature should you check?</p>"	<p>Look for a software setting that intentionally changes color output.</p>	<p><strong>Check the operating system's night-light or color mode setting.</strong></p>	"<h3>Why</h3>
<p>OS color modes can change the display output without a hardware failure. The
firmware-screen comparison helps separate software configuration from panel
damage.</p>"	easy	basic	220-1201 5.3 - Troubleshooting Display Issues	Professor Messer 220-1201 v1.70 p.52; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.3	A+::220-1201::5.3 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingDisplayIssues Basic Color DisplaySettings Source::Messer-v170
5.3-B024	"<p>A display is selected as the OS audio output, but the monitor speakers are still
silent. What local monitor control should you check?</p>"		<p><strong>Check the monitor volume or mute setting.</strong></p>	"<h3>Why</h3>
<p>The operating system can route audio correctly while the monitor itself is muted
or turned down. This keeps the card focused on one local control.</p>"	easy	basic	220-1201 5.3 - Troubleshooting Display Issues	Professor Messer 220-1201 v1.70 p.52; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.3	A+::220-1201::5.3 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingDisplayIssues Basic Audio DisplaySettings Source::Messer-v170
5.3-B025	"<p>A monitor has built-in speakers, but its manual says audio requires a separate
input for the current connection. What should you verify?</p>"	<p>Not every display path carries audio in the same way.</p>	<p><strong>Verify that the required separate audio cable or input is connected.</strong></p>	"<h3>Why</h3>
<p>Some display setups do not use the video cable for audio. Checking the expected
audio path avoids replacing a working monitor.</p>"	medium	basic	220-1201 5.3 - Troubleshooting Display Issues	Professor Messer 220-1201 v1.70 p.52; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.3	A+::220-1201::5.3 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingDisplayIssues Basic Audio Cables Source::Messer-v170
5.3-B026	"<p>A laptop's built-in display is dim only when running on battery. What setting
category should you check?</p>"	<p>Compare what changes when the power source changes.</p>	<p><strong>Check battery or auto-dimming power settings.</strong></p>	"<h3>Why</h3>
<p>A symptom tied to battery operation points to power-management settings before
panel repair. This is separate from a display that remains faint on all power
sources.</p>"	medium	basic	220-1201 5.3 - Troubleshooting Display Issues	Professor Messer 220-1201 v1.70 p.52; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.3	A+::220-1201::5.3 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingDisplayIssues Basic DimDisplay PowerManagement Source::Messer-v170
5.3-B027	"<p>A laptop image remains very faint after brightness and power settings are
verified, and an external monitor works normally. What failure path becomes more
likely?</p>"		<p><strong>A built-in display backlight or panel lighting failure.</strong></p>	"<h3>Why</h3>
<p>The external monitor shows video output works. A persistent faint image points
toward the display lighting path rather than the whole graphics subsystem.</p>"	medium	basic	220-1201 5.3 - Troubleshooting Display Issues	Professor Messer 220-1201 v1.70 p.52; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.3	A+::220-1201::5.3 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingDisplayIssues Basic HighYield DimDisplay Backlight Source::Messer-v170
5.3-B028	"<p>A display shows blocks and flashing colors. What known-good test can help decide
whether the symptom follows the cable?</p>"	<p>Change one part of the signal path at a time.</p>	<p><strong>Test with a known-good video cable.</strong></p>	"<h3>Why</h3>
<p>A known-good cable is a targeted way to test the signal path without replacing
the monitor or graphics adapter first.</p>"	medium	basic	220-1201 5.3 - Troubleshooting Display Issues	Professor Messer 220-1201 v1.70 p.53; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.3	A+::220-1201::5.3 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingDisplayIssues Basic Artifacts KnownGood Source::Messer-v170
5.3-B029	"<p>Display artifacts remain after a known-good cable is used. What next known-good
test can help decide whether the problem follows the monitor?</p>"		<p><strong>Test with a known-good display.</strong></p>	"<h3>Why</h3>
<p>Changing the display after the cable test helps isolate whether the symptom
follows the monitor or remains with the computer, adapter, port, or driver path.</p>"	medium	basic	220-1201 5.3 - Troubleshooting Display Issues	Professor Messer 220-1201 v1.70 p.53; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.3	A+::220-1201::5.3 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingDisplayIssues Basic Artifacts KnownGood Source::Messer-v170
5.3-B030	"<p>Before escalating a display issue, what recent-change detail should you include
if the symptom began after a docking or monitor change?</p>"		<p><strong>Document the docking or monitor change and when the symptom started.</strong></p>	"<h3>Why</h3>
<p>Recent changes help the next technician focus on the affected display path. This
card keeps the retrieval target to one documentation detail.</p>"	easy	basic	220-1201 5.3 - Troubleshooting Display Issues	Professor Messer 220-1201 v1.70 p.52; Professor Messer 220-1201 v1.70 p.53; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.3	A+::220-1201::5.3 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingDisplayIssues Basic Escalation Documentation Source::Messer-v170
5.3-B031	"<p>A known-good monitor remains blank when connected to the user's computer with a
known-good cable. What does that test result suggest?</p>"	<p>Follow the failed test result back to the remaining side of the path.</p>	<p><strong>The problem is more likely on the computer's display output path.</strong></p>	"<h3>Troubleshooting Logic</h3>
<p>A known-good monitor and cable reduce suspicion on the display and cable. The
remaining likely area is the computer-side output, such as its port,
configuration, adapter, or video subsystem.</p>"	medium	basic	220-1201 5.3 - Troubleshooting Display Issues	Professor Messer 220-1201 v1.70 p.52; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.3	A+::220-1201::5.3 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingDisplayIssues Basic Display KnownGood Scenario Source::Messer-v170
5.3-B032	"<p>A user's monitor is blank on their desktop, but the same monitor displays
normally on another computer. What does that result rule out first?</p>"		<p><strong>It rules out the monitor itself as the most likely fault.</strong></p>	"<h3>Troubleshooting Logic</h3>
<p>The symptom did not follow the monitor to another computer. The next theory
should focus on the original computer, cable path, input selection, port, or
configuration instead of replacing the monitor.</p>"	medium	basic	220-1201 5.3 - Troubleshooting Display Issues	Professor Messer 220-1201 v1.70 p.52; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.3	A+::220-1201::5.3 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingDisplayIssues Basic Display KnownGood Scenario Source::Messer-v170
5.3-B033	"<p>Windows loads, but the display is using an unsupported or incorrect mode. What
configuration area should you check?</p>"		<p><strong>Check the operating-system display settings.</strong></p>	"<h3>Troubleshooting Logic</h3>
<p>Display settings can create a symptom after the OS loads even when firmware
screens display correctly. This is a configuration check, not proof that the
monitor has failed.</p>"	easy	basic	220-1201 5.3 - Troubleshooting Display Issues	Professor Messer 220-1201 v1.70 p.52; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.3	A+::220-1201::5.3 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingDisplayIssues Basic Display Settings Scenario Source::Messer-v170
5.3-B034	"<p>A display issue started immediately after a video driver update. What driver
action is more evidence-based than replacing the monitor?</p>"	<p>Use the recent change to choose the next theory.</p>	<p><strong>Roll back or correct the video driver.</strong></p>	"<h3>Troubleshooting Logic</h3>
<p>The timing links the symptom to the driver change. That makes the driver path a
better next target than replacing a monitor that worked before the update.</p>"	medium	basic	220-1201 5.3 - Troubleshooting Display Issues	Professor Messer 220-1201 v1.70 p.52; CompTIA 220-1201 Exam Objectives v2.0, Objective 5.3	A+::220-1201::5.3 A+::220-1201::Domain5-Troubleshooting A+::220-1201::TroubleshootingDisplayIssues Basic Display Drivers Scenario Source::Messer-v170
